1105.68201	-4.52535	-4.67733	-6.12860	-6.30674	    -0.61504	    -0.16115
1106.18201	-4.52614	-4.67619	-6.13033	-6.30754	    -0.61375	    -0.16170
1106.68201	-4.52729	-4.67605	-6.13065	-6.30588	    -0.61329	    -0.16235
1107.18201	-4.52783	-4.67625	-6.13144	-6.30415	    -0.61270	    -0.16284
1107.68201	-4.52637	-4.67593	-6.13071	-6.30198	    -0.61219	    -0.16289
1108.18201	-4.52508	-4.67620	-6.13119	-6.30304	    -0.61079	    -0.16312
1108.68201	-4.52429	-4.67690	-6.13102	-6.30418	    -0.60954	    -0.16282
1109.18201	-4.52462	-4.67689	-6.13204	-6.30418	    -0.60838	    -0.16276
1109.68201	-4.52518	-4.67680	-6.13249	-6.30416	    -0.60729	    -0.16303
1110.18201	-4.52618	-4.67658	-6.13344	-6.30566	    -0.60589	    -0.16350
1110.68201	-4.52744	-4.67619	-6.13029	-6.30766	    -0.60480	    -0.16426
1111.18201	-4.52786	-4.67615	-6.12915	-6.30931	    -0.60354	    -0.16459
1111.68201	-4.52704	-4.67605	-6.12838	-6.30764	    -0.60234	    -0.16406
1112.18201	-4.52672	-4.67538	-6.12882	-6.30444	    -0.60079	    -0.16266
1112.68201	-4.52650	-4.67570	-6.13004	-6.30292	    -0.59951	    -0.16213
1113.18201	-4.52599	-4.67639	-6.13249	-6.30473	    -0.59810	    -0.16214
1113.68201	-4.52632	-4.67606	-6.13227	-6.30594	    -0.59663	    -0.16219
1114.18201	-4.52767	-4.67566	-6.13232	-6.30700	    -0.59537	    -0.16180
1114.68201	-4.52815	-4.67410	-6.13092	-6.30617	    -0.59423	    -0.16067
1115.18201	-4.52761	-4.67436	-6.13012	-6.30616	    -0.59238	    -0.15943
1115.68201	-4.52671	-4.67555	-6.12823	-6.30460	    -0.59022	    -0.15890
1116.18201	-4.52752	-4.67686	-6.13008	-6.30664	    -0.58824	    -0.15816
1116.68201	-4.52855	-4.67693	-6.13160	-6.30753	    -0.58673	    -0.15834
1117.18201	-4.52963	-4.67560	-6.13347	-6.30916	    -0.58471	    -0.15880
1117.68201	-4.52973	-4.67408	-6.13441	-6.30793	    -0.58284	    -0.15911
1118.18201	-4.52939	-4.67359	-6.13483	-6.30823	    -0.58107	    -0.15945
1118.68201	-4.52861	-4.67420	-6.13330	-6.30828	    -0.57931	    -0.15932
1119.18201	-4.52872	-4.67501	-6.13120	-6.30924	    -0.57775	    -0.15976
1119.68201	-4.52845	-4.67607	-6.13035	-6.30877	    -0.57528	    -0.15933
1120.18201	-4.52814	-4.67641	-6.13210	-6.30826	    -0.57182	    -0.15863
